customer_id,first_name,last_name,email,signup_date,region,acquisition_channel
3802,Tracey,Carpenter,chad76@example.com,2024-05-16,East,paid_search
3803,Lee,Harris,zhangnatalie@example.net,2024-05-09,South,paid_search
3804,Amber,Jennings,dcurry@example.net,2023-10-31,North,organic
3805,Carl,Aguilar,troy08@example.net,2023-09-06,South,paid_search
3806,Kevin,Hicks,jjackson@example.org,2023-03-18,West,social
3807,William,Pierce,hjenkins@example.org,2023-01-14,South,organic
3808,Michelle,Chung,jross@example.org,2024-01-30,South,paid_search
3809,Brittney,Maldonado,dannywelch@example.net,2023-12-15,South,paid_search
3810,Carrie,Chen,joanna88@example.org,2024-06-24,Central,email
3811,Eric,Bradley,yboone@example.org,2023-11-16,West,email
3812,William,Anderson,bankstracy@example.com,2024-05-31,North,social
3813,Paul,Hodges,marksbrandon@example.net,2023-08-13,East,referral
3814,David,Castillo,bridgetthomas@example.net,2024-04-08,Central,paid_search
3815,Catherine,Hall,rebecca86@example.net,2024-02-14,South,paid_search
3816,Kevin,Barrera,sanchezleslie@example.com,2024-03-09,South,organic
3817,Travis,Stevens,yatkins@example.net,2024-08-14,North,social
3818,Michelle,Barajas,matthewvaughn@example.org,2023-04-20,North,organic
3819,Lauren,Ramos,cannonmary@example.net,2024-04-16,South,organic
3820,Rachel,Robinson,mark05@example.com,2024-05-02,Central,organic
3821,Erica,Johnson,dawnwarren@example.net,2023-09-29,North,paid_search
3822,Carrie,Wiley,zacharypage@example.com,2023-03-28,East,referral
3823,Jose,Collins,danieljones@example.org,2023-06-04,West,paid_search
3824,Kyle,Webb,curtisjacqueline@example.org,2024-06-04,East,paid_search
3825,Sharon,Levine,melissa36@example.net,2023-10-07,East,organic
3826,Veronica,Wilson,xfuentes@example.net,2024-10-26,West,organic
3827,Carolyn,Manning,cjohns@example.net,2024-03-08,South,social
3828,Sean,Brown,jessebeltran@example.net,2024-02-17,South,organic
3829,Joseph,Simmons,jose79@example.com,2024-06-26,Central,social
3830,Angel,Juarez,lorihenderson@example.com,2024-03-19,North,paid_search
3831,Stephanie,Olsen,reynoldssharon@example.net,2024-10-23,South,social
3832,Luis,Robinson,nhunter@example.org,2023-08-13,North,referral
3833,Michael,Duffy,shawn29@example.net,2023-02-06,Central,organic
3834,Elizabeth,Bates,danlong@example.net,2023-03-09,Central,organic
3835,Kim,Clark,taylormaria@example.com,2023-08-20,Central,organic
3836,Angie,Dorsey,dawn33@example.org,2024-02-19,West,social
3837,Kevin,Bennett,casey54@example.net,2023-08-14,East,paid_search
3838,John,Reynolds,djohnson@example.org,2023-06-25,South,paid_search
3839,Kevin,Norton,yfletcher@example.org,2023-10-22,Central,paid_search
3840,Jessica,Reed,amy17@example.com,2023-01-04,North,organic
3841,Joy,Mclean,colemanscott@example.com,2024-12-18,Central,organic
3842,Alexander,Martin,chasebeck@example.com,2023-11-09,South,paid_search
3843,Anne,Jones,patricia13@example.com,2024-11-28,North,organic
3844,Mary,Contreras,dhale@example.net,2023-12-07,West,organic
3845,Brittany,Roth,heathercochran@example.com,2023-01-14,West,organic
3846,Anthony,Davies,amandaroberts@example.net,2023-01-22,South,paid_search
3847,Wendy,Maddox,cainroger@example.net,2023-03-20,South,referral
3848,Michael,Cantu,andrewsdebbie@example.com,2023-01-10,Central,social
3849,Jasmine,Lopez,robertchavez@example.org,2024-04-30,Central,paid_search
3850,Carol,Gray,egutierrez@example.org,2023-09-11,West,organic
3851,Donald,Edwards,rherman@example.org,2023-01-18,Central,organic
3852,Lisa,Dorsey,lauramassey@example.org,2023-10-25,South,social
3853,Erin,Irwin,christina80@example.org,2023-06-21,South,paid_search
3854,Rachel,Clark,jstanton@example.org,2023-04-13,East,email
3855,Patricia,Freeman,davismichelle@example.net,2023-12-10,West,email
3856,Charles,Hernandez,joshua61@example.com,2023-12-26,Central,paid_search
3857,Kelly,Jensen,johngarrison@example.org,2024-05-13,East,organic
3858,Stephen,York,ryan42@example.com,2023-01-14,East,paid_search
3859,Lisa,Rodriguez,wsanchez@example.org,2023-12-08,Central,paid_search
3860,Noah,Jones,jill69@example.net,2024-09-02,West,email
3861,Matthew,Aguilar,danielletucker@example.com,2024-12-03,Central,organic
3862,Nicholas,Gilmore,evansbrady@example.org,2023-01-22,South,social
3863,Sara,Novak,aaron25@example.com,2023-08-14,South,referral
3864,Bryan,Bowen,mariecasey@example.com,2023-02-01,South,paid_search
3865,Kimberly,Schaefer,nancy67@example.org,2024-12-13,West,social
3866,Henry,Lozano,ashleyturner@example.org,2023-04-02,South,paid_search
3867,Sue,Jones,joshua15@example.net,2024-01-22,North,referral
3868,Timothy,Carpenter,eduardodavis@example.com,2024-10-03,Central,referral
3869,Heather,Chapman,ulawrence@example.org,2024-04-05,Central,email
3870,Bryan,Golden,robertsbrandy@example.com,2024-11-26,East,organic
3871,John,Simpson,gcoleman@example.org,2024-02-05,Central,email
3872,Brett,Rice,wayne01@example.net,2023-10-10,East,paid_search
3873,Heather,Castillo,christopherharris@example.org,2024-08-16,Central,organic
3874,Mark,Mays,jeremy78@example.com,2024-09-19,North,social
3875,George,Garcia,tuckeramy@example.net,2024-04-10,Central,paid_search
3876,Stephen,Williams,umccoy@example.com,2023-12-22,East,referral
3877,Kevin,Rivera,acombs@example.net,2023-01-09,West,organic
3878,Amy,Monroe,michelleshort@example.net,2023-05-31,West,referral
3879,James,Middleton,watsonjose@example.net,2024-06-19,East,social
3880,Julia,Smith,brownjames@example.org,2024-11-11,South,social
3881,Susan,Reynolds,tiffany50@example.net,2023-10-23,North,paid_search
3882,Mark,Guerra,keithdavis@example.com,2023-01-16,West,email
3883,Kristina,Johnson,gcastillo@example.com,2023-10-17,Central,organic
3884,Charles,Flores,andrewbird@example.com,2024-05-15,East,organic
3885,Roger,Wright,davidfarrell@example.com,2023-12-27,North,organic
3886,Benjamin,Esparza,mistymatthews@example.org,2023-05-22,East,organic
3887,Elizabeth,Williams,btaylor@example.org,2024-05-29,Central,email
3888,Susan,Stevenson,jeffersondaniel@example.org,2023-03-30,East,organic
3889,Jonathan,Parker,barbaralee@example.net,2023-07-21,West,organic
3890,Grant,White,hmoses@example.org,2023-03-24,East,social
3891,Eric,Quinn,matthew64@example.com,2024-04-29,East,organic
3892,David,Torres,zevans@example.com,2024-11-25,West,organic
3893,Chelsea,Patterson,thompsonbrandy@example.com,2023-04-11,East,paid_search
3894,Ruben,Adams,blairbrandy@example.com,2024-09-03,East,referral
3895,John,Christensen,gregory73@example.com,2024-03-22,East,organic
3896,Richard,Schroeder,haley66@example.com,2023-05-23,South,email
3897,Lisa,Hart,adamskathryn@example.com,2024-03-02,Central,organic
3898,Susan,Wood,monicadixon@example.net,2023-11-09,North,organic
3899,Sabrina,Butler,adamskirsten@example.com,2024-10-05,West,organic
3900,Jeffrey,Powell,erik74@example.com,2024-01-20,West,paid_search
3901,Ryan,Stewart,matthewhoffman@example.net,2024-06-23,West,organic
3902,Hannah,Howe,kathleengilmore@example.net,2024-05-30,East,social
3903,Andrea,Morgan,ericharris@example.net,2024-03-13,West,paid_search
3904,Kari,Price,kennethmorgan@example.org,2024-02-25,West,paid_search
3905,Eric,Ellis,vtapia@example.net,2024-07-26,North,organic
3906,Amy,Walker,jason46@example.net,2024-03-07,North,referral
3907,Mark,Curry,elizabethjohnson@example.org,2024-09-21,East,email
3908,Phillip,Ryan,ariana93@example.net,2024-08-17,Central,email
3909,Charlene,Preston,perrymichael@example.org,2024-09-27,Central,paid_search
3910,Emily,Porter,longkimberly@example.net,2023-10-28,North,email
3911,James,Murray,danderson@example.com,2024-02-07,South,email
3912,Hayley,Hampton,hahnjoshua@example.net,2023-01-07,West,paid_search
3913,Rodney,Olson,petersdonald@example.net,2024-06-14,West,email
3914,Joshua,Clark,tiffanywerner@example.com,2023-03-28,North,email
3915,Kristen,Vargas,krista76@example.org,2024-10-27,North,organic
3916,Marcus,Ramirez,kaitlynfrey@example.net,2023-04-10,East,paid_search
3917,Frank,Kirby,maxwell63@example.org,2024-12-08,East,social
3918,Carla,Stevens,alexander69@example.com,2023-05-05,Central,email
3919,William,Ortega,whiterobert@example.com,2023-02-24,South,social
3920,Jennifer,Bradley,olivershannon@example.net,2024-07-29,West,paid_search
3921,Anthony,Fleming,jefferywalker@example.org,2024-11-22,South,organic
3922,Antonio,Blanchard,jacksonkristen@example.net,2023-11-15,North,paid_search
3923,Anthony,Morales,ashleynelson@example.net,2024-09-30,South,email
3924,Austin,Webster,jeremynelson@example.com,2023-01-01,South,organic
3925,Jason,Lowery,qwhitaker@example.org,2023-05-04,Central,social
3926,Susan,Hill,campbellmargaret@example.net,2023-07-29,North,organic
3927,Laura,Baker,friedmanmichelle@example.com,2024-06-01,West,paid_search
3928,Caroline,Johnson,regina11@example.com,2023-05-05,East,paid_search
3929,Alex,Campbell,ingrambrandon@example.com,2023-07-08,South,paid_search
3930,Diana,Livingston,hernandezanna@example.com,2024-07-13,East,email
3931,Melissa,Frost,cmoon@example.net,2024-11-28,West,email
3932,Tammie,Walter,wrightdrew@example.org,2024-09-23,North,email
3933,Jonathan,Woodard,kevin42@example.org,2024-10-13,North,paid_search
3934,Jason,Gonzalez,ebrown@example.net,2024-11-04,South,organic
3935,Tracey,Davis,harrisamy@example.org,2024-12-17,Central,organic
3936,Christopher,Cobb,wyattnicole@example.com,2024-05-06,East,organic
3937,Darren,Mcdowell,aguilarkyle@example.org,2023-04-13,Central,organic
3938,Wendy,Turner,acaldwell@example.org,2024-11-14,East,paid_search
3939,Tara,Meyer,robertsdavid@example.net,2024-12-15,North,paid_search
3940,Stephen,Chen,derrick71@example.net,2024-03-11,South,paid_search
3941,Jason,Graham,travis46@example.org,2024-04-13,North,organic
3942,Cassie,Allen,johnsondana@example.com,2023-01-12,Central,social
3943,Christina,Rodriguez,kmartinez@example.com,2024-10-22,Central,paid_search
3944,Gary,May,baileynatalie@example.org,2023-12-30,South,paid_search
3945,Jennifer,Miller,jeff06@example.net,2024-04-14,East,paid_search
3946,Elizabeth,Church,paulrussell@example.com,2023-06-12,East,organic
3947,Lisa,Rogers,gregory74@example.org,2024-05-30,South,paid_search
3948,Aaron,Schultz,tommy17@example.net,2024-12-24,Central,paid_search
3949,Amy,Bush,abigail56@example.com,2023-03-06,South,paid_search
3950,Cassandra,Hunter,tinajohnson@example.org,2023-12-27,Central,social
3951,Brittany,Fuller,ryan56@example.org,2023-05-24,East,paid_search
3952,Michael,Osborne,olivia27@example.net,2024-11-05,East,email
3953,Jennifer,Bryant,wpowell@example.net,2023-03-11,West,referral
3954,Michael,Richardson,patrick07@example.org,2024-04-28,Central,paid_search
3955,Elizabeth,Miller,daniel30@example.com,2024-08-12,Central,social
3956,William,Sosa,qcallahan@example.org,2024-06-22,East,email
3957,Kristin,Hunt,mcdowelladam@example.net,2023-11-28,Central,organic
3958,Tina,Jenkins,chambersvanessa@example.org,2023-12-23,Central,referral
3959,Todd,Herrera,ruizgary@example.net,2024-02-18,North,social
3960,Jennifer,Martinez,donaldthomas@example.org,2023-06-12,South,organic
3961,Henry,Hawkins,alexander47@example.com,2023-04-19,West,organic
3962,Michelle,Fox,zoe99@example.com,2024-05-02,East,referral
3963,Anthony,Nelson,barberangela@example.com,2023-08-31,North,email
3964,Catherine,Wilson,pamela11@example.org,2023-06-28,West,email
3965,Michael,Johnson,james72@example.org,2024-03-06,North,email
3966,Katie,Schmidt,sandrasmith@example.com,2023-09-14,North,organic
3967,Keith,Bowman,sue80@example.net,2023-03-16,West,organic
3968,Katherine,Warren,andersonamber@example.org,2024-09-13,North,email
3969,Andrew,Evans,renee53@example.com,2023-11-25,North,referral
3970,Chris,Cook,kristindixon@example.org,2024-01-22,South,social
3971,Sarah,Baker,zpeters@example.com,2024-08-10,Central,referral
3972,Keith,Stephenson,andreathompson@example.net,2023-09-16,West,organic
3973,William,Peters,andrewwalker@example.com,2023-10-20,South,paid_search
3974,Tyler,Durham,nunezjeremy@example.net,2023-06-15,West,organic
3975,Brenda,Wilson,connorholloway@example.net,2023-07-16,North,email
3976,Jessica,Higgins,sarah36@example.net,2024-10-06,North,social
3977,Barbara,Flores,angela57@example.com,2023-05-24,North,organic
3978,Brittany,Torres,gardnerjoshua@example.net,2024-02-22,Central,paid_search
3979,Patricia,Smith,bmorrison@example.net,2023-03-15,East,paid_search
3980,Dana,Norris,patricia89@example.net,2024-10-19,Central,organic
3981,Ruben,Bennett,pricerobert@example.org,2023-08-01,Central,paid_search
3982,Jesus,Avila,scott01@example.com,2024-05-27,East,email
3983,Lucas,Wallace,houserobert@example.net,2024-07-26,South,paid_search
3984,Cesar,Matthews,taylorjeffrey@example.org,2024-03-25,West,email
3985,William,Lee,kgilbert@example.net,2023-03-14,Central,social
3986,Chloe,Sanders,kevin72@example.com,2024-06-13,East,organic
3987,Leah,Cain,emma32@example.com,2024-05-25,South,organic
3988,Grant,Turner,wangjoshua@example.com,2024-07-07,East,organic
3989,Jenna,Parker,matthew69@example.org,2023-10-24,East,organic
3990,Mark,Morgan,lcampbell@example.org,2024-01-02,North,paid_search
3991,Patrick,Flowers,rsmith@example.org,2023-06-11,East,email
3992,Miguel,Brown,jeffreythomas@example.com,2024-08-12,South,organic
3993,Emma,Carter,sarahcharles@example.com,2024-09-17,Central,email
3994,Danielle,Dorsey,aliciaperez@example.com,2024-09-25,North,paid_search
3995,Andrew,Clayton,slong@example.net,2023-04-24,Central,paid_search
3996,Carol,Ramos,washingtonstephanie@example.net,2023-09-27,North,paid_search
3997,Dominic,Anderson,christopher78@example.org,2024-03-07,East,organic
3998,Rebecca,Howard,brittanyyoder@example.com,2023-03-02,South,organic
3999,Cassandra,Wells,fostervalerie@example.com,2023-12-04,North,organic
4000,Karen,Maddox,combsbrenda@example.net,2023-03-16,Central,organic
4001,Brandon,Schmidt,adrian20@example.com,2024-12-20,North,referral
4002,Cody,Richards,raydawn@example.org,2023-03-14,West,paid_search
4003,Nathaniel,Perez,dmiller@example.org,2024-09-19,North,social
4004,Brian,Smith,russell62@example.org,2024-05-05,South,email
4005,Meagan,Bennett,holly18@example.net,2023-02-12,North,organic
4006,Miguel,Booker,aaron79@example.net,2024-06-03,South,organic
4007,Lisa,Thomas,mitchellkimberly@example.net,2024-03-17,West,social
4008,Linda,Robinson,christophercruz@example.net,2023-08-22,North,paid_search
4009,Taylor,Moon,mitchellnicholas@example.com,2023-01-27,South,referral
4010,Jessica,Massey,sierra53@example.net,2024-01-24,North,paid_search
4011,Christina,Gaines,santiagoterri@example.com,2023-02-23,West,social
4012,Tanya,Dawson,brian27@example.net,2024-12-13,South,email
4013,Paula,Barnes,anthonyjohnston@example.net,2024-03-13,Central,paid_search
4014,Christopher,Graves,thomas06@example.net,2024-03-24,North,organic
4015,Charles,Griffith,moorejohn@example.net,2024-01-12,East,email
4016,Daniel,Mendoza,ojohnson@example.com,2024-03-23,North,organic
4017,Cynthia,Harris,derekgonzalez@example.com,2023-04-05,Central,organic
4018,David,Kelly,charlestaylor@example.net,2024-02-27,Central,organic
4019,Zachary,Mitchell,robert71@example.org,2023-01-16,South,social
4020,Justin,Hernandez,james00@example.net,2023-03-20,North,email
4021,John,Greer,ashleymedina@example.net,2023-07-04,East,organic
4022,Eddie,Sanchez,clarkjordan@example.com,2023-12-25,Central,organic
4023,Carol,Sims,njames@example.org,2023-09-08,East,social
4024,Tara,Fischer,dakota83@example.net,2024-02-12,West,organic
4025,Tyler,Peterson,khanmatthew@example.org,2024-11-03,North,social
4026,Samantha,Taylor,garciajoshua@example.org,2024-07-10,South,organic
4027,Lisa,Lara,isabellalong@example.org,2024-01-01,South,paid_search
4028,Ryan,Glenn,monicawood@example.org,2023-11-06,East,paid_search
4029,Tony,Holder,sherry33@example.com,2023-10-27,South,email
4030,Stephanie,Diaz,wedwards@example.com,2023-10-01,East,paid_search
4031,Christina,Madden,allison84@example.net,2024-05-30,North,social
4032,Ronald,Martin,jean10@example.com,2024-02-25,Central,organic
4033,Richard,Taylor,benjaminbeth@example.net,2023-03-22,South,paid_search
4034,Robert,Reyes,michele20@example.com,2024-06-17,South,referral
4035,Katie,Christensen,ldawson@example.net,2024-07-20,South,paid_search
4036,Shirley,Singh,austinbreanna@example.org,2023-05-26,North,organic
4037,Jonathan,Wiley,charlesjohnston@example.com,2024-12-16,West,referral
4038,Samuel,Patton,rachel22@example.org,2024-04-09,North,social
4039,Kelly,Snyder,mitchellmichael@example.com,2023-02-04,East,organic
4040,Jennifer,Ford,nathanielshields@example.com,2024-01-29,East,organic
4041,Helen,Williams,harrisdebra@example.net,2023-03-28,North,email
4042,Dennis,Carter,kimlee@example.net,2024-09-16,West,organic
4043,Jessica,Moore,householly@example.com,2024-01-27,West,paid_search
4044,Levi,Robbins,xfreeman@example.net,2023-08-18,South,paid_search
4045,Sean,Foster,qmccoy@example.org,2024-11-06,West,paid_search
4046,Melinda,Bowers,hgonzalez@example.org,2024-11-07,East,paid_search
4047,Vanessa,Ware,anthonyavery@example.org,2023-12-23,North,organic
4048,Patricia,Cortez,wesley42@example.com,2023-12-11,East,referral
4049,Lisa,Mejia,jamesmullins@example.com,2024-08-28,South,email
4050,Melinda,Lowe,yjohnson@example.net,2023-12-16,Central,email
4051,Garrett,Madden,vjimenez@example.net,2024-03-13,North,paid_search
4052,Christopher,Clark,christiandanielle@example.com,2024-07-20,West,email
4053,Catherine,Mitchell,mmcdowell@example.org,2024-11-25,East,referral
4054,Andrew,Galloway,tramirez@example.org,2024-07-01,West,email
4055,Daniel,Lopez,christy19@example.org,2024-08-04,Central,paid_search
4056,Neil,Summers,jonesrachel@example.com,2024-01-26,West,organic
4057,Peter,Alvarez,fernandezbrandon@example.net,2023-09-01,South,social
4058,Jessica,Ray,mitchelldanielle@example.org,2023-10-15,East,referral
4059,Juan,Nelson,baileypaul@example.net,2023-09-13,Central,organic
4060,Matthew,Mcdaniel,james14@example.net,2024-08-07,West,organic
4061,Debbie,Woods,gflores@example.org,2023-10-08,East,organic
4062,James,Weber,garciarichard@example.com,2023-09-14,Central,organic
4063,Patrick,West,crandall@example.net,2023-11-11,Central,organic
4064,Jose,Davis,mooresteven@example.net,2023-09-28,South,social
4065,Curtis,Merritt,timothygarcia@example.org,2023-01-18,West,paid_search
4066,Daniel,Black,zcoleman@example.net,2023-02-07,East,organic
4067,Tiffany,Rodriguez,yserrano@example.com,2024-07-23,South,paid_search
4068,Michael,Fitzgerald,elizabethmoore@example.org,2024-08-16,North,paid_search
4069,Thomas,Williams,michelle58@example.org,2024-09-16,Central,organic
4070,Nicholas,Scott,chapmanrobert@example.com,2023-03-07,West,paid_search
4071,Janice,Gardner,michaelallen@example.org,2023-10-10,East,organic
4072,Beth,Watkins,justinhughes@example.net,2023-05-11,South,email
4073,Douglas,Mcdonald,crogers@example.org,2023-05-31,Central,social
4074,Erin,Ryan,sarah68@example.com,2023-08-27,North,social
4075,Cassandra,Clark,adamkramer@example.com,2023-07-08,Central,social
4076,James,Santana,wwhite@example.com,2024-08-16,East,email
4077,Russell,Castro,jonathanjones@example.com,2023-08-22,North,organic
4078,Lisa,Mckinney,luisgolden@example.com,2023-09-23,East,referral
4079,Sherry,Simmons,adamstephens@example.org,2023-12-28,Central,organic
4080,Shelly,Smith,umartinez@example.org,2024-09-06,South,social
4081,Danielle,Cannon,angelaespinoza@example.org,2023-03-21,Central,paid_search
4082,Stephanie,Leon,vbryant@example.org,2024-06-07,North,paid_search
4083,David,Wolf,donald27@example.net,2023-11-30,Central,organic
4084,William,Price,deleonbryan@example.com,2024-11-28,West,paid_search
4085,Rebecca,Thomas,wilcoxjennifer@example.com,2024-03-12,East,organic
4086,Donald,Phillips,tracy05@example.net,2023-12-01,Central,organic
4087,Donna,Allison,gduke@example.net,2023-12-10,West,email
4088,Mary,Bowers,rmichael@example.net,2024-01-19,West,email
4089,Brandi,Wells,ndiaz@example.com,2023-10-29,Central,referral
4090,Michael,Ross,crussell@example.net,2024-01-13,North,organic
4091,Chelsea,Maldonado,jamesmaxwell@example.org,2023-06-03,Central,organic
4092,Andre,Reeves,evanholloway@example.com,2024-09-15,South,organic
4093,Sierra,Downs,xfleming@example.org,2024-06-07,Central,email
4094,Kimberly,Weber,daviddavis@example.org,2024-12-30,East,email
4095,Kathleen,Sanchez,ellismichael@example.com,2024-01-23,Central,referral
4096,Timothy,Sanchez,farmermatthew@example.net,2023-06-03,West,organic
4097,Brenda,Miller,jfletcher@example.com,2024-10-26,North,email
4098,Alan,Gordon,richardcastro@example.net,2023-08-18,Central,referral
4099,Jason,Green,mbrowning@example.com,2024-08-11,Central,paid_search
4100,Michelle,Sellers,jeffreyroberts@example.net,2024-07-05,North,social
4101,Jennifer,Howard,greenedaniel@example.net,2024-06-24,North,email
4102,Richard,Hudson,patrick86@example.net,2024-11-06,Central,social
4103,Paul,Campbell,lisajohnson@example.org,2023-11-21,East,paid_search
4104,Christopher,Cooley,qschwartz@example.com,2024-08-12,East,organic
4105,Rodney,Thomas,lanceryan@example.com,2023-12-03,South,referral
4106,Michele,Vargas,vanessajimenez@example.org,2024-01-06,South,email
4107,Kelly,Williams,norrisjessica@example.net,2023-04-29,South,paid_search
4108,Donald,Payne,millerelizabeth@example.com,2024-02-24,East,paid_search
4109,Kristy,Flores,hansenmatthew@example.org,2024-07-27,Central,organic
4110,Madison,Simpson,moralesdenise@example.net,2024-01-06,West,organic
4111,Brian,Newman,vanessaflores@example.com,2024-04-04,West,social
4112,Megan,Browning,wgeorge@example.org,2023-05-09,Central,organic
4113,Lisa,Davis,brownbenjamin@example.org,2024-02-22,Central,organic
4114,Alicia,Larson,cameronramos@example.org,2024-09-12,East,social
4115,Jessica,Pacheco,melissa80@example.org,2023-12-16,East,email
4116,Alison,Haas,matthewcrane@example.org,2024-02-23,West,organic
4117,Matthew,Gilmore,colleenwilliams@example.net,2023-06-01,Central,paid_search
4118,Jerry,Mclean,cynthiabutler@example.org,2023-07-22,South,paid_search
4119,John,Butler,amandaday@example.net,2023-01-16,South,email
4120,Kristina,Miller,emilypatterson@example.org,2023-09-27,Central,organic
4121,Michael,Riggs,kimberly47@example.org,2024-04-26,North,social
4122,Monica,Pruitt,charlesclayton@example.org,2023-02-04,West,organic
4123,Benjamin,Bailey,emilyharmon@example.org,2023-06-20,North,organic
4124,Michelle,Reynolds,cassandramontgomery@example.com,2024-06-26,West,organic
4125,Tiffany,Davis,burgessdonald@example.com,2023-12-29,South,referral
4126,Catherine,Wells,wquinn@example.net,2024-07-24,South,paid_search
4127,Anthony,Chandler,bburnett@example.com,2023-05-02,East,social
4128,Hannah,Garcia,imendoza@example.net,2023-12-11,Central,email
4129,Alyssa,Cochran,robertyoung@example.net,2023-04-21,North,social
4130,Alicia,Ortega,angel62@example.com,2023-12-30,West,organic
4131,Sandra,Jackson,jackreynolds@example.com,2024-10-07,West,referral
4132,Xavier,Vazquez,hudsongwendolyn@example.com,2024-03-22,East,social
4133,Dawn,Miller,umayo@example.org,2024-12-17,South,email
4134,Jacob,Rangel,fordbeverly@example.org,2024-08-26,Central,social
4135,Lindsey,Cunningham,taylormatthew@example.com,2023-01-08,Central,organic
4136,Timothy,Hernandez,terri76@example.com,2024-11-21,West,social
4137,Angel,Roberson,susan80@example.com,2024-03-25,South,paid_search
4138,Anthony,Jones,david71@example.com,2024-08-25,East,paid_search
4139,Mark,Arnold,ashleyashley@example.org,2023-04-10,South,referral
4140,Brittany,Rush,michelle51@example.net,2023-12-16,North,organic
4141,Amanda,Miller,skinnerkyle@example.com,2024-06-21,Central,social
4142,Benjamin,Marks,kim09@example.org,2024-03-12,East,paid_search
4143,Jose,Wheeler,alexandrawest@example.com,2023-11-23,South,paid_search
4144,Michael,Ford,simsdawn@example.org,2023-02-12,South,referral
4145,Brittany,Smith,simonedward@example.net,2023-10-12,Central,paid_search
4146,Alexander,Schneider,chouston@example.com,2023-11-18,North,email
4147,Joshua,Duncan,moralesdawn@example.com,2023-06-19,North,paid_search
4148,Edward,White,melissarussell@example.org,2024-05-13,West,organic
4149,Lori,Walters,cruzolivia@example.org,2023-06-23,East,organic
4150,Kimberly,Jimenez,andrewtaylor@example.com,2023-09-23,Central,referral
4151,Kristen,Conway,staylor@example.net,2023-08-26,East,email
4152,Shannon,Allen,virginia57@example.net,2023-07-31,Central,organic
4153,Christopher,May,kevin95@example.com,2023-06-22,North,email
4154,Erika,Odonnell,brandon68@example.com,2023-02-10,Central,social
4155,Kristina,Cox,jon53@example.com,2023-07-19,North,paid_search
4156,Mark,Jones,jrios@example.net,2023-01-27,East,paid_search
4157,Elaine,Barnes,elizabethbrennan@example.net,2024-08-07,West,organic
4158,James,Phillips,donnamcintosh@example.net,2024-06-17,South,social
4159,Amy,Patterson,melissacollier@example.org,2023-10-30,North,email
4160,Ryan,Myers,zachary32@example.org,2023-05-03,West,social
4161,Michelle,Shepherd,ediaz@example.org,2024-05-20,East,email
4162,Sandra,Santana,john69@example.net,2023-05-21,East,organic
4163,Jeffery,Calderon,kevin69@example.net,2023-04-30,East,social
4164,Matthew,Nichols,andrew45@example.org,2023-08-16,North,email
4165,Michael,Le,amandamorales@example.org,2024-06-03,East,paid_search
4166,Jessica,Smith,lgonzalez@example.net,2024-10-07,Central,organic
4167,Katherine,Bradley,vgriffin@example.com,2023-03-17,East,social
4168,Rebecca,Richard,joseph50@example.org,2023-02-09,West,email
4169,Anna,Johnson,gomezerica@example.net,2024-12-23,Central,organic
4170,Heidi,Smith,andrew28@example.org,2024-07-25,North,paid_search
4171,Larry,Cooper,taylorsteven@example.com,2024-10-04,North,referral
4172,Kelsey,Parks,madisonchristensen@example.net,2024-08-23,West,organic
4173,Michele,Chang,christiangriffith@example.org,2023-08-14,South,email
4174,Daniel,Allen,barbara42@example.com,2023-06-05,West,organic
4175,Michael,Dyer,edward66@example.org,2024-05-23,East,email
4176,Linda,Cooper,millstyler@example.net,2024-10-12,North,organic
4177,James,Espinoza,michael51@example.com,2023-08-08,North,referral
4178,Crystal,Reynolds,yatesmadison@example.net,2024-05-17,Central,paid_search
4179,Christopher,Hall,maria53@example.net,2024-12-28,South,social
4180,Shawn,Johnson,ltaylor@example.net,2024-12-05,East,organic
4181,Megan,Perry,johnwright@example.org,2024-10-08,Central,social
4182,Whitney,Taylor,contrerasmaria@example.com,2023-12-24,West,organic
4183,Sylvia,Ball,kathleenscott@example.org,2023-07-04,East,paid_search
4184,Glenn,Coleman,alicia87@example.com,2023-10-27,West,email
4185,Ernest,Lawrence,colemanjim@example.net,2024-10-07,West,paid_search
4186,Marisa,Allen,sandraharper@example.org,2024-07-10,West,social
4187,Ryan,Snyder,collinsantonio@example.com,2023-08-13,North,organic
4188,Jennifer,Underwood,samanthamartinez@example.net,2023-10-22,West,referral
4189,Jane,Barnes,ericagarcia@example.org,2023-11-30,South,referral
4190,Stephanie,Lewis,mariaschmidt@example.net,2023-04-29,South,social
4191,Alyssa,Johnson,melissa14@example.net,2023-11-23,North,paid_search
4192,Edwin,Thomas,richarddiaz@example.net,2024-02-12,South,paid_search
4193,Duane,Thompson,danielscott@example.com,2024-05-10,West,email
4194,Michael,Watson,mowens@example.net,2024-12-04,South,social
4195,Caleb,Higgins,brittany44@example.org,2023-10-02,Central,organic
4196,Paula,Boyd,deborahwright@example.net,2024-02-23,North,organic
4197,Nathan,Herman,tannergina@example.org,2023-11-27,East,social
4198,Elizabeth,Richards,pwilson@example.org,2024-02-26,West,social
4199,Malik,Russell,frysharon@example.net,2024-03-11,West,email
4200,David,Berger,lisa73@example.org,2023-02-25,East,organic
4201,William,Wilkinson,ginamiller@example.org,2023-08-13,East,paid_search
4202,Jessica,Burns,ericwheeler@example.org,2023-02-16,East,social
4203,Randy,Yoder,scott76@example.com,2023-08-15,Central,paid_search
4204,Daniel,Johnson,annettefleming@example.com,2024-07-02,South,email
